max(surface_air_pressure P1D),979.2,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-01T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),982.8,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-02T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),990.6,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-03T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),990.8,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-04T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),989.8,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-05T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),984.0,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-06T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),961.0,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-07T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),974.7,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-08T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),989.6,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-09T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1003.6,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-10T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1015.6,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-11T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1020.5,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-12T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1016.8,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-13T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1006.3,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-14T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1008.0,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-15T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1006.5,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-16T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1006.3,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-17T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1009.1,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-18T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1007.6,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-19T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1007.3,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-20T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),998.8,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-21T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),992.0,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-22T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),989.8,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-23T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),979.3,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-24T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),974.9,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-25T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),985.5,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-26T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),982.7,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-27T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),983.6,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-28T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),984.5,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-29T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),995.4,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-30T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1012.0,hPa,PT0H,P1D,0,C,2,2,SN20301:0,2025-01-31T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),897.9,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-01T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),900.0,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-02T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),907.6,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-03T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),907.7,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-04T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),906.8,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-05T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),901.6,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-06T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),884.8,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-07T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),894.8,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-08T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),909.1,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-09T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),922.1,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-10T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),931.4,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-11T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),934.5,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-12T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),930.5,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-13T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),924.9,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-14T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),926.1,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-15T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),925.4,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-16T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),925.1,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-17T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),927.7,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-18T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),924.6,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-19T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),924.4,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-20T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),916.3,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-21T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),909.6,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-22T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),907.8,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-23T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),897.0,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-24T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),892.7,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-25T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),903.8,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-26T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),901.5,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-27T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),904.3,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-28T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),905.0,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-29T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),913.7,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-30T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),928.7,hPa,PT0H,P1D,0,C,2,2,SN23410:0,2025-01-31T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),953.1,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-01T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),954.4,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-02T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),962.9,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-03T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),963.0,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-04T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),962.1,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-05T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),957.3,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-06T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),938.0,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-07T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),948.8,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-08T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),963.3,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-09T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),978.4,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-10T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),988.7,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-11T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),991.9,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-12T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),987.6,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-13T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),978.5,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-14T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),979.8,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-15T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),978.3,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-16T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),977.7,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-17T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),981.3,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-18T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),979.5,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-19T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),979.5,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-20T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),971.5,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-21T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),964.1,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-22T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),962.3,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-23T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),950.9,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-24T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),944.3,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-25T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),956.6,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-26T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),954.4,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-27T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),958.1,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-28T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),958.6,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-29T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),968.8,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-30T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),984.9,hPa,PT0H,P1D,0,C,2,2,SN23420:0,2025-01-31T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),978.4,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-01T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),980.2,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-02T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),988.9,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-03T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),988.9,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-04T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),988.3,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-05T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),982.0,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-06T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),960.0,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-07T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),973.4,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-08T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),987.5,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-09T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1004.1,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-10T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1015.3,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-11T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1018.7,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-12T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1014.1,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-13T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1003.2,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-14T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1004.6,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-15T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1003.2,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-16T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1002.3,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-17T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1006.4,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-18T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1004.2,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-19T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),1004.7,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-20T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),995.8,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-21T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),989.1,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-22T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),986.7,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-23T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),976.0,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-24T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),969.9,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-25T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),981.5,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-26T00:00:00.000Z,height_above_ground,m,2
max(surface_air_pressure P1D),979.0,hPa,PT0H,P1D,0,A,2,2,SN24890:0,2025-01-27T00:00:00.000Z,height_above_ground,m,2
